,0,cleanText
2020-12-02 03:30:50,"Exxon Mobil Corp. (XOM) surprised the market with Q1 result.  J.P. Morgan Chase changed the rating to Sell, as Exxo… https://t.co/VoggFJH0Db","['exxon', 'mobil', 'corp', 'xom', 'surpris', 'market', 'result', 'morgan', 'chase', 'chang', 'rate', 'sell', 'exxo']"
2020-12-02 03:10:30,"RT @LandisWeaver: ""Plato told Aristotle no one should make more than five times the pay of the lowest member of society. J.P. Morgan said 2…","['plato', 'told', 'aristotl', 'one', 'make', 'five', 'time', 'pay', 'lowest', 'member', 'societi', 'morgan', 'said']"
2020-12-02 03:08:36,"@AtlantaRoad Access as in network. 
When black rock &amp; J.P. Morgan look for new associates every other year, what schools do they pick from.","['access', 'network', 'black', 'rock', 'amp', 'morgan', 'look', 'new', 'associ', 'everi', 'year', 'school', 'pick']"
2020-12-02 02:50:44,JinkoSolar Holding Company Limi (JKS) surprised the market with Q1 result.  J.P. Morgan Chase changed the rating to… https://t.co/4noDMmcOQp,"['jinkosolar', 'hold', 'compani', 'limi', 'jk', 'surpris', 'market', 'result', 'morgan', 'chase', 'chang', 'rate']"
2020-12-02 02:33:01,@RiskReversal Wow it’s like Rockefeller J.P. Morgan Edison Carnegie Vanderbilt and ford all over,"['wow', 'like', 'rockefel', 'morgan', 'edison', 'carnegi', 'vanderbilt', 'ford']"
2020-12-02 02:30:49,"General Motors Co. (GM) surprised the market with Q1 result.  J.P. Morgan Chase changed the rating to Outperform, a… https://t.co/p6v3G757Nt","['gener', 'motor', 'surpris', 'market', 'result', 'morgan', 'chase', 'chang', 'rate', 'outperform']"
2020-12-02 02:00:42,"Alphabet Inc. (GOOG) surprised the market with Q2 result.  J.P. Morgan Chase changed the rating to Outperform, as A… https://t.co/AQS6Ukxnmx","['alphabet', 'inc', 'goog', 'surpris', 'market', 'result', 'morgan', 'chase', 'chang', 'rate', 'outperform']"
2020-12-02 01:51:41,"Exxon Mobil Corp. (XOM) surprised the market with Q4 result.  J.P. Morgan Chase changed the rating to Underperform,… https://t.co/bu9r5Ad5dE","['exxon', 'mobil', 'corp', 'xom', 'surpris', 'market', 'result', 'morgan', 'chase', 'chang', 'rate', 'underperform']"
2020-12-02 01:48:43,@carriesheffield @RealAmVoice @JustTheNews @GReschenthaler @MarcellusGas @MarcellusShale @MarcellusDN @MarkPMills… https://t.co/yedbNGAbhW,[]
2020-12-02 01:46:23,"Shame what people of colour  have to do to be accepted 😢

Passing as white, Belle da Costa Greene managed J.P. Morg… https://t.co/CeF40waJPQ","['shame', 'peopl', 'colour', 'accept', 'pas', 'white', 'bell', 'costa', 'green', 'manag', 'morg']"
2020-12-02 01:40:46,Public Service Enterprise Group (PEG) surprised the market with Q3 result.  J.P. Morgan Chase changed the rating to… https://t.co/plcmXrnf13,"['public', 'servic', 'enterpris', 'group', 'peg', 'surpris', 'market', 'result', 'morgan', 'chase', 'chang', 'rate']"
2020-12-02 01:31:50,"Apple Inc. (AAPL) surprised the market with Q1 result.  J.P. Morgan Chase changed the rating to Hold, as Apple Inc.… https://t.co/LR9Yq1kK1S","['appl', 'inc', 'aapl', 'surpris', 'market', 'result', 'morgan', 'chase', 'chang', 'rate', 'hold', 'appl', 'inc']"
2020-12-02 01:15:58,"RT @_CEOofGenZ_: Daily reminder that Nikola Tesla was blackmailed and censored by J.P Morgan, the Rockefellers, the Rothschilds and other o…","['daili', 'remind', 'nikola', 'tesla', 'blackmail', 'censor', 'morgan', 'rockefel', 'rothschild']"
2020-12-02 01:13:18,J.P. Morgan Draws on Inspiration for its Annual List of What to Read and Do - Barron's https://t.co/pdDYLFu0nK via… https://t.co/MCaYfzfpkD,"['morgan', 'draw', 'inspir', 'annual', 'list', 'read', 'barron', 'via']"
2020-12-02 00:28:41,RT @realDonaldTrump: Jesse Morgan—a truck driver (subcontractor) with USPS in PENNSYLVANIA...https://t.co/EFxXZnQCUS,"['jess', 'morgan', 'truck', 'driver', 'subcontractor', 'usp', 'pennsylvania']"
2020-12-02 00:12:05,"@Public_Citizen Yes, because once you are a billionaire, you own everything, based on the example of J.P. Morgan wh… https://t.co/hGPN41FWLw","['ye', 'billionair', 'everyth', 'base', 'exampl', 'morgan']"
2020-12-02 00:07:36,@Cranberryicete1 @CoachMason33 @ApertureHeart @AlisonLeiby Really? New York literally gives money to struggling red… https://t.co/ZCwphNsUcC,"['realli', 'new', 'york', 'liter', 'give', 'money', 'struggl', 'red']"
2020-12-02 00:01:00,Congratulations to J.P. MORGAN ASSET MANAGEMENT for winning Best Fund Provider - Asia Equity at Asian Private Banke… https://t.co/ycQ9eVCSCr,"['congratul', 'morgan', 'asset', 'manag', 'win', 'best', 'fund', 'provid', 'asia', 'equiti', 'asian', 'privat', 'bank']"
2020-12-01 23:50:44,"Paper Co. (IP) surprised the market with Q1 result.  J.P. Morgan Chase changed the rating to Sell, as Paper Co. (IP… https://t.co/8bXlmHOFup","['paper', 'surpris', 'market', 'result', 'morgan', 'chase', 'chang', 'rate', 'sell', 'paper']"
2020-12-01 23:31:52,RT @EconomicView: J.P. Morgan Global Economics Research now expects the global economy to experience an unprecedented contraction during th…,"['morgan', 'global', 'econom', 'research', 'expect', 'global', 'economi', 'experi', 'unpreced', 'contract']"
2020-12-01 23:25:58,RT @casino_happy: J.P. Morgan Analysts Foreshadow Further Bitcoin Declines https://t.co/JdWQ6MKewp https://t.co/ulhY9Eu7Sb,"['morgan', 'analyst', 'foreshadow', 'bitcoin', 'declin']"
2020-12-01 22:34:22,"Passing as white, Belle da Costa Greene managed J.P. Morgan's fortune from the 1900s - Face2Face Africa https://t.co/APeWMFu6dg","['pas', 'white', 'bell', 'costa', 'green', 'manag', 'morgan', 'fortun', 'facefac', 'africa']"
2020-12-01 21:59:00,"Go as far as you can see; when you get there, you'll be able to see farther. - J.P. Morgan #Math #STEM https://t.co/hM6NJ8rtP5","['far', 'see', 'get', 'abl', 'see', 'farther', 'morgan', 'math', 'stem']"
2020-12-01 21:40:45,"Alphabet Inc. (GOOG) surprised the market with Q4 result.  J.P. Morgan Chase changed the rating to Outperform, as A… https://t.co/8GODbKtwYd","['alphabet', 'inc', 'goog', 'surpris', 'market', 'result', 'morgan', 'chase', 'chang', 'rate', 'outperform']"
2020-12-01 21:24:12,"Russia's Largest Bank tied to J.P. Morgan set to launch Digital Currency only months ahead in 2021.

https://t.co/aqFKVS8MHH","['russia', 'largest', 'bank', 'tie', 'morgan', 'set', 'launch', 'digit', 'currenc', 'month', 'ahead']"
2020-12-01 21:17:36,"RT @king_puerdei: Here are some of the major gift donations Central State University has received: 

Mary C. Nelson- $50,000
J.P. Morgan-$2…","['major', 'gift', 'donat', 'central', 'state', 'univers', 'receiv', 'mari', 'nelson', 'morgan']"
2020-12-01 21:11:41,"Apple Inc. (AAPL) surprised the market with Q4 result.  J.P. Morgan Chase changed the rating to Underperform, as Ap… https://t.co/DtRoRUlVpv","['appl', 'inc', 'aapl', 'surpris', 'market', 'result', 'morgan', 'chase', 'chang', 'rate', 'underperform']"
2020-12-01 21:07:30,"BREAK IN NEWS!!!

We all deserve a break in news. 

Disclaimer: This video is not sponsored by J.P. Morgan Chase… https://t.co/SVJmakchr1","['break', 'newsw', 'deserv', 'break', 'news', 'disclaim', 'video', 'sponsor', 'morgan', 'chase']"
2020-12-01 20:53:48,"$CHTR - J.P. Morgan pay-TV review favors big cable fundamentals at Charter, Comcast, Altice USA https://t.co/93iqqtMeES","['chtr', 'morgan', 'pay', 'review', 'favor', 'big', 'cabl', 'fundament', 'charter', 'comcast', 'altic', 'usa']"
2020-12-01 20:50:47,"Apple Inc. (AAPL) surprised the market with Q4 result.  J.P. Morgan Chase changed the rating to Hold, as Apple Inc.… https://t.co/AVntDGymDP","['appl', 'inc', 'aapl', 'surpris', 'market', 'result', 'morgan', 'chase', 'chang', 'rate', 'hold', 'appl', 'inc']"
2020-12-01 20:41:20,$JPM J P Morgan Chase &amp; Co SEC Filing: Form 424B2 https://t.co/ECX7a4rypL,"['jpm', 'morgan', 'chase', 'amp', 'sec', 'file', 'form']"
2020-12-01 20:30:31,"Style rotation, emerging markets, downside protection and #equities portfolio construction.... we look forward to o… https://t.co/LTbdWrqs5Y","['style', 'rotat', 'emerg', 'market', 'downsid', 'protect', 'equiti', 'portfolio', 'construct', 'look', 'forward']"
2020-12-01 20:12:23,$JPM J P Morgan Chase &amp; Co SEC Filing: Form 424B2 https://t.co/CnSv13tMK0,"['jpm', 'morgan', 'chase', 'amp', 'sec', 'file', 'form']"
2020-12-01 19:58:14,"Having an OMG moment, very honored to see my book included in the @jpmorgan @barronsonline list https://t.co/BbEd0bjpAU","['omg', 'moment', 'honor', 'see', 'book', 'includ', 'list']"
2020-12-01 19:55:31,"J.P. Morgan pay-TV review favors big cable fundamentals at Charter, Comcast, Altice USA https://t.co/qUYvcHhIPm","['morgan', 'pay', 'review', 'favor', 'big', 'cabl', 'fundament', 'charter', 'comcast', 'altic', 'usa']"
2020-12-01 19:54:03,"J.P. Morgan pay-TV review favors big cable fundamentals at Charter, Comcast, Altice USA https://t.co/7qDb4kX2mB","['morgan', 'pay', 'review', 'favor', 'big', 'cabl', 'fundament', 'charter', 'comcast', 'altic', 'usa']"
2020-12-01 19:47:27,"$CHTR $CMCSA $ATUS - J.P. Morgan pay-TV review favors big cable fundamentals at Charter, Comcast, Altice USA https://t.co/dBZ9hpLHvt","['chtr', 'cmcsa', 'atu', 'morgan', 'pay', 'review', 'favor', 'big', 'cabl', 'fundament', 'charter', 'comcast', 'altic', 'usa']"
2020-12-01 19:42:56,"RT @NancyTr83158469: 🎆The First Step Towards Getting Somewhere Is To Decide You're Not Going To Stay Where You are!

~J.P. Morgan

#Motivat…","['first', 'step', 'toward', 'get', 'somewher', 'decid', 'go', 'stay', 'morganmotivat']"
2020-12-01 19:17:32,"RT @susanberfield: Looking forward to this on Thursday 6p. I'll be showing slides...

""Today, as the country again asks whether saving demo…","['look', 'forward', 'thursday', 'show', 'slide', 'today', 'countri', 'ask', 'whether', 'save', 'demo']"
2020-12-01 18:58:59,$JPM J P Morgan Chase &amp; Co SEC Filing: Form 424B2 https://t.co/TS4FognaND,"['jpm', 'morgan', 'chase', 'amp', 'sec', 'file', 'form']"
2020-12-01 18:43:27,"The Current War (2019)

Thomas Edison and George Westinghouse -- the greatest inventors of the industrial age -- en… https://t.co/GQtCWXrl3t","['current', 'war', 'thoma', 'edison', 'georg', 'westinghous', 'greatest', 'inventor', 'industri', 'age']"
2020-12-01 18:40:35,"How can I just do an interview with J.P Morgan, they called me on no caller ID, I forgot it was even today &amp; was at… https://t.co/vi7Zhl4G30","['interview', 'morgan', 'call', 'caller', 'forgot', 'even', 'today', 'amp']"
2020-12-01 18:23:12,"Since April, my husband and I have been keeping Nestlé Nespresso SA in business. In fact, I wish I'd bought their s… https://t.co/BFEbgZJSRO","['sinc', 'april', 'husband', 'keep', 'nestlé', 'nespresso', 'busi', 'fact', 'wish', 'bought']"
2020-12-01 18:04:23,"Passing as white, Belle da Costa Greene managed J.P. Morgan’s fortune from the 1900s. &gt; https://t.co/Kobb6g3JqT… https://t.co/R6qS7AxCBi","['pas', 'white', 'bell', 'costa', 'green', 'manag', 'morgan', 'fortun']"
2020-12-01 17:35:04,"Starling Bank, having grown its user base to 1.9 million UK customers, has sparked acquisition interest among major… https://t.co/hiJ0VRJAaD","['starl', 'bank', 'grown', 'user', 'base', 'million', 'custom', 'spark', 'acquisit', 'interest', 'among', 'major']"
2020-12-01 17:33:29,"RT @semeonv: J.P. Morgan ""We observe that skew level is a contrarian signal: steep/flat skew levels correlate with higher/lower future retu…","['morgan', 'observ', 'skew', 'level', 'contrarian', 'signal', 'steep', 'flat', 'skew', 'level', 'correl', 'higher', 'lower', 'futur', 'retu']"
2020-12-01 17:31:39,@fras99 Graduated from a New England preparatory school now in its 226th year. J.P. Morgan threw eggs at the janito… https://t.co/VZTXYsdeiX,"['graduat', 'new', 'england', 'preparatori', 'school', 'year', 'morgan', 'threw', 'egg', 'janito']"
2020-12-01 17:31:31,"Starling Bank, having grown its user base to 1.9 million UK customers, has sparked acquisition interest among major… https://t.co/KhVWqAU2jx","['starl', 'bank', 'grown', 'user', 'base', 'million', 'custom', 'spark', 'acquisit', 'interest', 'among', 'major']"
2020-12-01 17:19:18,"J.P. Morgan once offered $100,000 to anyone who could figure out why his face was so red. No one solved the mystery. #TMYK","['morgan', 'offer', 'anyon', 'could', 'figur', 'face', 'red', 'one', 'solv', 'mysteri', 'tmyk']"
2020-12-01 17:14:03,J.P Morgan Chase Bank the worst bank in the USA. Tired of their (Outsourcing Costumer Service) with people with no… https://t.co/DJoZSk0bbz,"['morgan', 'chase', 'bank', 'worst', 'bank', 'usa', 'tire', 'outsourc', 'costum', 'servic', 'peopl']"
2020-12-01 16:57:22,"J.P. Morgan ""We observe that skew level is a contrarian signal: steep/flat skew levels correlate with higher/lower… https://t.co/cYEIxlYoUn","['morgan', 'observ', 'skew', 'level', 'contrarian', 'signal', 'steep', 'flat', 'skew', 'level', 'correl', 'higher', 'lower']"
2020-12-01 16:39:17,$JPM J P Morgan Chase &amp; Co SEC Filing: Form 424B2 https://t.co/zVhxudETmy,"['jpm', 'morgan', 'chase', 'amp', 'sec', 'file', 'form']"
2020-12-01 16:38:08,"Here are some of the major gift donations Central State University has received: 

Mary C. Nelson- $50,000
J.P. Mor… https://t.co/lM50caYO4R","['major', 'gift', 'donat', 'central', 'state', 'univers', 'receiv', 'mari', 'nelson', 'mor']"
2020-12-01 16:29:40,"1. Sonja Morgan 🍎

- Married John Adams Morgan 
- Her daughter is Quincy Adams Morgan... who is a direct descendent… https://t.co/fPsTOL8Sga","['sonja', 'morgan', 'marri', 'john', 'adam', 'morgan', 'daughter', 'quinci', 'adam', 'morgan', 'direct', 'descend']"
2020-12-01 16:16:51,@allstarcharts Over here we call it J.P. Morgan lol,"['call', 'morgan', 'lol']"
2020-12-01 15:58:03,UPSIDE MOMO: $BBSC J.P. Morgan ExchangeTraded Fund Trust https://t.co/pyMvgmKu3B 📈 🔜 TradeIdeas via ⟶ https://t.co/ZgCyz4rX3x,"['upsid', 'momo', 'bbsc', 'morgan', 'exchangetrad', 'fund', 'trust', 'tradeidea', 'via']"
2020-12-01 15:41:04,"The Hour of Fate by Susan Berfield The Hour of Fate: Theodore Roosevelt, J.P. Morgan, and the Battle to Transform https://t.co/Sjhj8c3vOX","['hour', 'fate', 'susan', 'berfield', 'hour', 'fate', 'theodor', 'roosevelt', 'morgan', 'battl', 'transform']"
2020-12-01 15:40:34,$JPM J P Morgan Chase &amp; Co SEC Filing: Form 424B2 https://t.co/bHJIjkXKHI,"['jpm', 'morgan', 'chase', 'amp', 'sec', 'file', 'form']"
2020-12-01 15:30:59,"Intuitive Surgical, Inc. (ISRG) surprised the market with Q3 result.  J.P. Morgan Chase changed the rating to Outpe… https://t.co/P5IqIr7y50","['intuit', 'surgic', 'inc', 'isrg', 'surpris', 'market', 'result', 'morgan', 'chase', 'chang', 'rate', 'outp']"
2020-12-01 15:06:38,$JPM J P Morgan Chase &amp; Co SEC Filing: Form 424B2 https://t.co/vLuU4luRKi,"['jpm', 'morgan', 'chase', 'amp', 'sec', 'file', 'form']"
2020-12-01 15:05:50,J.P. morgan raises $zm price target to $450 from $425 and maintains “Overweight” rating,"['morgan', 'rais', 'price', 'target', 'maintain', 'overweight', 'rate']"
2020-12-01 14:35:39,"Huge well done to our S6 pupils who came first in the J.P. Morgan Generation Tech event, with their app designed to… https://t.co/Ao66ppUJqr","['huge', 'well', 'done', 'pupil', 'came', 'first', 'morgan', 'gener', 'tech', 'event', 'app', 'design']"
2020-12-01 14:31:56,"Simon Property Group (SPG) surprised the market with Q4 result.  J.P. Morgan Chase changed the rating to Buy, as Si… https://t.co/8Ru2D4yIzi","['simon', 'properti', 'group', 'spg', 'surpris', 'market', 'result', 'morgan', 'chase', 'chang', 'rate', 'buy']"
2020-12-01 14:23:01,@ShardiB2 Wait till J.P. Morgan gets to work overnight,"['wait', 'till', 'morgan', 'get', 'work', 'overnight']"
2020-12-01 14:19:15,Glacier Bay double-dagger Patrick Lucas Milwaukee Bucks Andrews University EMERSON Zoe Jordon Thomas Roc Cody Ceci… https://t.co/WmtDWnx06F,"['glacier', 'bay', 'doubl', 'dagger', 'patrick', 'luca', 'milwauke', 'buck', 'andrew', 'univers', 'emerson', 'zoe', 'jordon', 'thoma', 'roc', 'codi', 'ceci']"
2020-12-01 13:13:43,"Zoom Video stock price target raised to $450 from $425 at J.P. Morgan - [US Market News], Source: MarketWatch News… https://t.co/XAuMBeoHMz","['zoom', 'video', 'stock', 'price', 'target', 'rais', 'morgan', 'market', 'news', 'sourc', 'marketwatch', 'news']"
2020-12-01 13:12:38,"Northern Trust downgraded to underweight from neutral at J.P. Morgan - [US Market News], Source: MarketWatch News -… https://t.co/6NtTnDEaUe","['northern', 'trust', 'downgrad', 'underweight', 'neutral', 'morgan', 'market', 'news', 'sourc', 'marketwatch', 'news']"
2020-12-01 13:09:09,"As it pertains to Pension Fund rebalancing at year-end.  Per J.P. Morgan 

#stocks #bonds #ERP #yield #investors… https://t.co/lPZJPZ1GhS","['pertain', 'pension', 'fund', 'rebalanc', 'year', 'end', 'per', 'morgan', 'stock', 'bond', 'erp', 'yield', 'investor']"
2020-12-01 13:03:41,"In 2021, we will be attending the J.P Morgan and Biotech Showcase digital conferences! https://t.co/vgLnfPww3o","['attend', 'morgan', 'biotech', 'showcas', 'digit', 'confer']"
2020-12-01 12:44:55,"RT @RipShowStocks: $ZM *MW Zoom Video stock price target raised to $450 from $425 at J.P. Morgan 
 
*MW Zoom Video stock price target raise…","['zoom', 'video', 'stock', 'price', 'target', 'rais', 'morgan', 'zoom', 'video', 'stock', 'price', 'target', 'rais']"
2020-12-01 12:40:54,"$ZM *MW Zoom Video stock price target raised to $450 from $425 at J.P. Morgan 
 
*MW Zoom Video stock price target… https://t.co/SsyiP32fow","['zoom', 'video', 'stock', 'price', 'target', 'rais', 'morgan', 'zoom', 'video', 'stock', 'price', 'target']"
2020-12-01 12:29:19,Northern Trust downgraded to underweight from neutral at J.P. Morgan #northerntrust #jpmorganthis https://t.co/PqGCkDS1xJ,"['northern', 'trust', 'downgrad', 'underweight', 'neutral', 'morgan', 'northerntrust', 'jpmorganthi']"
2020-12-01 12:27:48,"The first step towards getting somewhere is to decide you’re not going to stay where you are.
- J.P. Morgan
#tuesdayvibe","['first', 'step', 'toward', 'get', 'somewher', 'decid', 'go', 'stay', 'morgantuesdayvib']"
2020-12-01 12:12:39,Northern Trust downgraded to underweight from neutral at J.P. Morgan - https://t.co/1mzUkespcO #LatestComments,"['northern', 'trust', 'downgrad', 'underweight', 'neutral', 'morgan', 'latestcom']"
2020-12-01 12:00:41,"Raytheon Co. (RTN) surprised the market with Q1 result.  J.P. Morgan Chase changed the rating to Hold, as Raytheon… https://t.co/7kiLXCvzPI","['raytheon', 'rtn', 'surpris', 'market', 'result', 'morgan', 'chase', 'chang', 'rate', 'hold', 'raytheon']"
2020-12-01 11:38:58,Zoom Video stock price target raised to $450 from $425 at J.P. Morgan $ZM,"['zoom', 'video', 'stock', 'price', 'target', 'rais', 'morgan']"
2020-12-01 11:20:45,"Paper Co. (IP) surprised the market with Q1 result.  J.P. Morgan Chase changed the rating to Underperform, as Paper… https://t.co/iKB1XBXE5l","['paper', 'surpris', 'market', 'result', 'morgan', 'chase', 'chang', 'rate', 'underperform', 'paper']"
2020-12-01 11:08:15,RT @jpmorgan: An apprenticeship at J.P. Morgan can lead to a career anywhere in the world.,"['apprenticeship', 'morgan', 'lead', 'career', 'anywher', 'world']"
2020-12-01 11:02:01,"AT&amp;T Inc. (T) surprised the market with Q3 result.  J.P. Morgan Chase changed the rating to Outperform, as AT&amp;T Inc… https://t.co/dW9LX2xHez","['atampt', 'inc', 'surpris', 'market', 'result', 'morgan', 'chase', 'chang', 'rate', 'outperform', 'atampt', 'inc']"
2020-12-01 10:50:43,Public Service Enterprise Group (PEG) surprised the market with Q1 result.  J.P. Morgan Chase changed the rating to… https://t.co/Ls9Hj6qHqG,"['public', 'servic', 'enterpris', 'group', 'peg', 'surpris', 'market', 'result', 'morgan', 'chase', 'chang', 'rate']"
2020-12-01 10:45:04,"@miloprojecting @coolhumanrights @MattyBeRad @dank_left you mean the mural depicting Lord Rothschild, John D. Rocke… https://t.co/6OrF4W7fAR","['mean', 'mural', 'depict', 'lord', 'rothschild', 'john', 'rock']"
2020-12-01 10:03:30,"RT @Newsday: The Victorian was originally built in 1896 for J.P. Morgan, who lived in it for several years before moving to Glen Cove. http…","['victorian', 'origin', 'built', 'morgan', 'live', 'sever', 'year', 'move', 'glen', 'cove']"
2020-12-01 09:31:47,"Microsoft Corp. (MSFT) surprised the market with Q2 result.  J.P. Morgan Chase changed the rating to Underperform,… https://t.co/4powMtzxO9","['microsoft', 'corp', 'msft', 'surpris', 'market', 'result', 'morgan', 'chase', 'chang', 'rate', 'underperform']"
2020-12-01 09:30:22,"RT @jsblokland: The ‘power’ of monetary policy in one chart! Despite the #ISM Manufacturing Index V-shaping, the US 10-year Treasury remain…","['power', 'monetari', 'polici', 'one', 'chart', 'despit', 'ism', 'manufactur', 'index', 'shape', 'year', 'treasuri', 'remain']"
2020-12-01 09:21:41,The Walt Disney Company (DIS) surprised the market with Q3 result.  J.P. Morgan Chase changed the rating to Underpe… https://t.co/FephRwLgWY,"['walt', 'disney', 'compani', 'di', 'surpris', 'market', 'result', 'morgan', 'chase', 'chang', 'rate', 'underp']"
2020-12-01 09:10:02,HCOB finances refurbishment of Office Campus Stuttart for J. P. Morgan AM - https://t.co/X1MBnVR7Ya,"['hcob', 'financ', 'refurbish', 'offic', 'campu', 'stuttart', 'morgan']"
2020-12-01 09:01:43,"Alphabet Inc. (GOOG) surprised the market with Q3 result.  J.P. Morgan Chase changed the rating to Underperform, as… https://t.co/fcACTggkxs","['alphabet', 'inc', 'goog', 'surpris', 'market', 'result', 'morgan', 'chase', 'chang', 'rate', 'underperform']"
2020-12-01 07:48:28,"@GatianFor2024 He legit started the campaign by doing private speeches at J.P. Morgan where he was paid $50,000 a pop lol","['legit', 'start', 'campaign', 'privat', 'speech', 'morgan', 'paid', 'pop', 'lol']"
2020-12-01 07:39:44,"The first step towards getting somewhere, is to decide that you are not going to stay where you are.- J.P. Morgan… https://t.co/7iHHChaCaR","['first', 'step', 'toward', 'get', 'somewher', 'decid', 'go', 'stay', 'morgan']"
2020-12-01 07:20:44,"Microsoft Corp. (MSFT) surprised the market with Q1 result.  J.P. Morgan Chase changed the rating to Hold, as Micro… https://t.co/DtA82bwav9","['microsoft', 'corp', 'msft', 'surpris', 'market', 'result', 'morgan', 'chase', 'chang', 'rate', 'hold', 'micro']"
2020-12-01 06:22:26,"@AlumArrogant @MayorOfMetry @foreverlibra93 @CoachMason33 @ApertureHeart @AlisonLeiby I was just there!!!! Well, La… https://t.co/YmiYVRE05n",['well']
2020-12-01 06:00:42,"Simon Property Group (SPG) surprised the market with Q2 result.  J.P. Morgan Chase changed the rating to Buy, as Si… https://t.co/Bo5sN4nsIf","['simon', 'properti', 'group', 'spg', 'surpris', 'market', 'result', 'morgan', 'chase', 'chang', 'rate', 'buy']"
2020-12-01 05:36:47,Every socialist bone in my body being broken continually as I add an article from J.P. Morgan into my bibliography,"['everi', 'socialist', 'bone', 'bodi', 'broken', 'continu', 'add', 'articl', 'morgan', 'bibliographi']"
2020-12-01 05:10:46,"Raytheon Co. (RTN) surprised the market with Q4 result.  J.P. Morgan Chase changed the rating to Hold, as Raytheon… https://t.co/UOCEoi4iQ4","['raytheon', 'rtn', 'surpris', 'market', 'result', 'morgan', 'chase', 'chang', 'rate', 'hold', 'raytheon']"
2020-12-01 04:21:05,J.P. Morgan Eyes Chinese Wealth Growth in Singapore https://t.co/bRcQob20KW via @finews_asia,"['morgan', 'eye', 'chine', 'wealth', 'growth', 'singapor', 'via']"
2020-12-01 04:16:54,"RT @libbyliberalnyc: Greenwald:”[Neera Tanden] During tenure as CAP’s Prez, accepted millions of dollars from United Arab Emirates, which b…","['greenwald', 'neera', 'tanden', 'tenur', 'cap', 'prez', 'accept', 'million', 'dollar', 'unit', 'arab', 'emir']"
2020-12-01 04:13:34,"RT @JewhadiTM: During her tenure as CAP’s President, Tanden accepted millions of dollars from the regime of the United Arab Emirates, which…","['tenur', 'cap', 'presid', 'tanden', 'accept', 'million', 'dollar', 'regim', 'unit', 'arab', 'emir']"
2020-12-01 04:11:44,"During her tenure as CAP’s President, Tanden accepted millions of dollars from the regime of the United Arab Emirat… https://t.co/jwxseW1N2Z","['tenur', 'cap', 'presid', 'tanden', 'accept', 'million', 'dollar', 'regim', 'unit', 'arab', 'emirat']"
2020-12-01 04:10:43,"Raytheon Co. (RTN) surprised the market with Q1 result.  J.P. Morgan Chase changed the rating to Hold, as Raytheon… https://t.co/ZxHnFWT1bf","['raytheon', 'rtn', 'surpris', 'market', 'result', 'morgan', 'chase', 'chang', 'rate', 'hold', 'raytheon']"
2020-12-01 04:03:24,#blockchain J P Morgan is hiring for the following position: Vp level project manager – cib securities operations i… https://t.co/laYZqHAQpX,"['blockchain', 'morgan', 'hire', 'follow', 'posit', 'level', 'project', 'manag', 'cib', 'secur', 'oper']"
2020-12-01 02:49:19,If you didn’t know companies like J.P. Morgan Walmart boa Santander big hitters are investing into XRP VECHAIN stel… https://t.co/50MCnrOcH2,"['know', 'compani', 'like', 'morgan', 'walmart', 'boa', 'santand', 'big', 'hitter', 'invest', 'xrp', 'vechain', 'stel']"
2020-12-01 02:02:01,"The Victorian was originally built in 1896 for J.P. Morgan, who lived in it for several years before moving to Glen… https://t.co/zPHRtb8dU2","['victorian', 'origin', 'built', 'morgan', 'live', 'sever', 'year', 'move', 'glen']"
2020-12-01 02:00:12,#bitcoin has surpassed J P Morgan Chase largest bank in USA and VISA largest payment processor in the world https://t.co/NjWnjdGier,"['bitcoin', 'surpass', 'morgan', 'chase', 'largest', 'bank', 'usa', 'visa', 'largest', 'payment', 'processor', 'world']"
2020-12-01 01:44:15,"@Kyodo_News_EN Approved from the real deep world authorities :
Roth .. Rockefeller... J. P. Morgan.
Congratulations… https://t.co/Ux7ttLraoh","['approv', 'real', 'deep', 'world', 'author', 'roth', 'rockefel', 'morgancongratul']"
2020-12-01 01:28:11,@KRAZYCAT8349 @Newsday J.P. Morgan? This is news to me. Source?,"['morgan', 'news', 'sourc']"
2020-12-01 01:11:18,"RT @MasterPandaWu: Moon Phase: 
""Millionaires don’t use astrology, billionaires do.""--- J. P. Morgan. 
(1) Some Full moon in certain astro…","['moon', 'phase', 'millionair', 'use', 'astrolog', 'billionair', 'morgan', 'full', 'moon', 'certain', 'astro']"
2020-12-01 00:40:45,"Apple Inc. (AAPL) surprised the market with Q1 result.  J.P. Morgan Chase changed the rating to Hold, as Apple Inc.… https://t.co/xEiB71FxSk","['appl', 'inc', 'aapl', 'surpris', 'market', 'result', 'morgan', 'chase', 'chang', 'rate', 'hold', 'appl', 'inc']"
2020-12-01 00:29:20,RT @MiamiHerald: The Miami Herald’s “Perversion of Justice” series that detailed Jeffrey Epstein’s sex trafficking crimes and years of defe…,"['miami', 'herald', 'pervers', 'justic', 'seri', 'detail', 'jeffrey', 'epstein', 'sex', 'traffick', 'crime', 'year', 'defe']"
2020-12-01 00:11:44,The Walt Disney Company (DIS) surprised the market with Q4 result.  J.P. Morgan Chase changed the rating to Underpe… https://t.co/4PkPhf22mL,"['walt', 'disney', 'compani', 'di', 'surpris', 'market', 'result', 'morgan', 'chase', 'chang', 'rate', 'underp']"
