,0
2020-11-30 15:51:11,Netflix’s ‘Queen’s Gambit’ Sparks a Chess Boom—Here’s How to Get Started -  $viac $cmcsa $dis $nflx $aapl $t $sne… https://t.co/ZqAmzRJTnO
2020-11-30 15:27:18,Row over rights: Mediapro vs the beautiful game  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lgf… https://t.co/afuy1TewIM
2020-11-30 15:22:30,'Queen's Gambit' and 'The Mandalorian': Netflix Fights Disney For TV's Future -  $viac $cmcsa $dis $nflx $aapl $t… https://t.co/SCmKx46jCn
2020-11-30 15:20:56,"Hollywood e Wall Street, mission impossible |  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lgf $twtr… https://t.co/OSEXDiVhSP"
2020-11-30 15:16:36,"Walt Disney to Lay Off 32,000 as Pandemic Prompts Further Cuts -  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn… https://t.co/sOf4qoNDMX"
2020-11-30 15:00:04,"Negative sentiment on social media for $CMCSA Comcast over the last 7 days.

Learn more at https://t.co/IzSDz8jHnE https://t.co/29RBq3wLOp"
2020-11-30 14:55:15,RT @gzbenso: Nielsen's bid to win streaming -  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lgf $twtr $fox $fb $goog $snap $st…
2020-11-30 14:55:11,RT @gzbenso: Netflix’s ‘The Queen’s Gambit’ Watched by 62M Households –  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lgf $twt…
2020-11-30 14:55:07,RT @gzbenso: Hallmark Movies Now has Reached 1 Million Subscribers |  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lgf $twtr $…
2020-11-30 14:55:01,"RT @gzbenso: Disney to push major 2020 releases to streaming service, report |  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $l…"
2020-11-30 14:54:56,RT @gzbenso: Disney Considers Moving Releases to Disney+ Instead of Theaters -  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $l…
2020-11-30 14:54:51,RT @gzbenso: Apple is making strategic moves to head off antitrust fights  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lgf $t…
2020-11-30 14:54:47,RT @gzbenso: Questions Remain about WarnerMedia’s Long-Term Plans for Live Sports –  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $dis…
2020-11-30 14:54:41,RT @gzbenso: Microsoft looks beyond the console wars with new Xbox  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lgf $twtr $fo…
2020-11-30 14:54:34,"RT @gzbenso: Hollywood Grapples With Layoffs, Redefines Itself for Streaming Future –   $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $…"
2020-11-30 14:54:30,RT @gzbenso: France Fast-Tracks E.U. Directive to Get Streamers to Invest in Content –  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $…
2020-11-30 14:54:26,RT @gzbenso: ‘Croods: A New Age’ Review: Another Winning DreamWorks Sequel  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lgf $…
2020-11-30 14:54:22,RT @gzbenso: New data shows how Netflix's 'The Queen's Gambit' has grown into a word-of-mouth hit |  $viac $cmcsa $dis $nflx $aapl $t $sne…
2020-11-30 14:54:18,RT @gzbenso: Amazon will remove HBO from Amazon Channels next year  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lgf $twtr $fo…
2020-11-30 14:54:14,RT @gzbenso: Is the era of the Hollywood blockbuster over? -  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lgf $twtr $fox $fb…
2020-11-30 14:54:09,RT @gzbenso: Why you can see Wonder Woman 1984 at home on Christmas Day -  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lgf $t…
2020-11-30 14:54:01,RT @gzbenso: Disney+ to Reach 194 Million Subscribers in 2025  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lgf $twtr $fox $fb…
2020-11-30 14:53:54,RT @gzbenso: 5 Big Picture Trends Being Accelerated by the Pandemic  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lgf $twtr $f…
2020-11-30 14:53:52,"Most overbought large-cap stocks this week (RSI &gt; 70).
Full reports at: https://t.co/OsSE2vpk0f
$ALL $C $GE $MS… https://t.co/XX8ZXCPf0m"
2020-11-30 14:53:49,RT @gzbenso: SVOD stacking becoming the norm in the US –  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lgf $twtr $fox $fb $goo…
2020-11-30 14:53:44,RT @gzbenso: 'The Croods: A New Age' review: Overstuffed sequel has heart  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lgf $t…
2020-11-30 14:53:39,RT @gzbenso: PVOD vs. Streaming Is the Real Battle for First-Run Movies — Not Theaters vs. Home –  $viac $cmcsa $dis $nflx $aapl $t $sne $r…
2020-11-30 14:53:22,RT @gzbenso: Disney Plans More Layoffs as Covid-19 Pandemic Hits Businesses -  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lg…
2020-11-30 14:53:17,"RT @gzbenso: The pandemic is changing Hollywood, maybe forever -  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lgf $twtr $fox…"
2020-11-30 14:53:11,RT @gzbenso: ProSiebenSat.1 takes pay-TV channels to Amazon  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lgf $twtr $fox $fb $…
2020-11-30 14:53:06,"RT @gzbenso: John Malone: Platforms like Apple, Amazon, Roku to dominate streaming  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disc…"
2020-11-30 14:53:01,RT @gzbenso: Comcast to impose internet data cap of 1.2TB in more than a dozen US states next year  $viac $cmcsa $dis $nflx $aapl $t $sne $…
2020-11-30 14:52:54,RT @gzbenso: I Want AMC Entertainment to Live -- but It Will Probably Die in 2021 |  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $dis…
2020-11-30 14:52:46,RT @gzbenso: pay TV operators have little time to move to aggregator model as cord-cutting accelerates –  $viac $cmcsa $dis $nflx $aapl $t…
2020-11-30 14:52:43,"RT @gzbenso: Fights among Roku, Amazon, HBO and NBC are making streaming TV hard -  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disc…"
2020-11-30 14:52:38,"RT @gzbenso: Hollywood’s Obituary, the Sequel. Now Streaming  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lgf $twtr $fox $fb…"
2020-11-30 14:52:34,RT @gzbenso: What's Cable's Future in 5 Years? |  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lgf $twtr $fox $fb $goog $snap…
2020-11-30 14:52:25,RT @gzbenso: The Croods A New Age highest opening box office since pandemic began  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca…
2020-11-30 14:52:21,RT @gzbenso: Microsoft looks beyond the console wars with new Xbox  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lgf $twtr $fo…
2020-11-30 14:18:58,"Again, $DISH longs should ask Miriam Sorond why she left $DISH for Cable Labs $CHTR $CMCSA $T $VZ $TMUS"
2020-11-30 14:17:20,"Maybe Charlie just sells the spectrum, and takes $DISH DBS private w/ a combined DTV (w/ Apollo) $T $VZ $CHTR… https://t.co/d7zkyyKLlO"
2020-11-30 14:10:43,"I think we know who dominates the backhaul market, and it ain't these guys -- Everstream, Segra, Uniti, Zayo; if… https://t.co/Umm13F0K0T"
2020-11-30 14:05:41,"Universal Studios Japan to open Super Nintendo World area on Feb. 4 = ""Spending on Experiences vs Things"" and the ""… https://t.co/XlnUq1HyBJ"
2020-11-30 14:00:05,"Over the past week we saw negative and steady social media sentiment for Comcast $CMCSA

More at… https://t.co/YSYoMKFm0v"
2020-11-30 13:44:43,"$CMCSA quick video on Super Nintendo World in Osaka. Similar will be done in Hollywood park (under construction, ~2… https://t.co/dTUthHLmM6"
2020-11-30 12:54:30,"RT @Tickeron: $CMCSA's 10-day Moving Average crossed above its 50-day Moving Average on November 13, 2020. View odds for this and other ind…"
2020-11-30 12:39:05,"$CMCSA's 10-day Moving Average crossed above its 50-day Moving Average on November 13, 2020. View odds for this and… https://t.co/Ekkmx0awUc"
2020-11-30 11:37:02,"Notable Analyst Upgrades and Downgrades for Week of November 23, 2020  $AEP, $BEN, $BIP, $CB, $CMCSA, $DEO, $DOV,… https://t.co/jm4RsYr193"
2020-11-30 09:28:59,"Comcast's Super Nintendo World to open in Feb-21. Universal Studios Japan operating at limited capacity, as is Orla… https://t.co/cAoclFccso"
2020-11-30 05:00:03,Short sale vol (not short interest) for $CMCSA on 2020-11-27 is 42%. https://t.co/T3czVpjX9A $DISH 33% $SJR 47%
2020-11-30 04:54:48,"Watching closely this week:
$AAPL, $LULU, $NFLX,
$AMD, $TWTR, $JKS,
$NOW, $SAIL, $DOCU,
$BIG, $MNST, $BILL,
$CPRT,… https://t.co/A7wbchpprR"
2020-11-30 04:33:36,Microsoft looks beyond the console wars with new Xbox  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca… https://t.co/Jx98i3WqhL
2020-11-30 04:29:25,The Croods A New Age highest opening box office since pandemic began  $viac $cmcsa $dis $nflx $aapl $t $sne $roku… https://t.co/IEjq25ZUkU
2020-11-30 03:20:19,@cap_zay @bizalmanac Haha yes I almost thought to caveat the tweet. But you know shareholders hate when they can't… https://t.co/xdsa4Pb4mP
2020-11-30 02:39:01,"Notable #Analyst Upgrades and Downgrades for Week of November 23, 2020  $AEP, $BEN, $BIP, $CB, $CMCSA, $DEO, $DOV,… https://t.co/PTvkcOKSaE"
2020-11-30 02:35:55,"Youngstown, OH @CityofYOU MTA @WRTAbus @YNGAirport @ohgov NPM Inc key SCL-Nw @FCC FRN 0019316017 WFMJ-SDT=… https://t.co/F2nIbMeTiH"
2020-11-29 23:17:37,$CMCSA New Comcast Report Finds Consumers Vastly Underestimate How Often Home Networks Are Targeted by Cyber Threats https://t.co/LO1TZwvbxE
2020-11-29 23:02:43,"$CMCSA New Comcast Report Finds Consumers Vastly Underestimate How Often Home Networks Are Targeted by Cyber Threats
https://t.co/AuC9k5uvbi"
